 iteration, total, mesh processing, checkpoint/restart, post-processing, linear solvers, gradients reconstruction
       0,  6.1847999e+01,  5.5081123e+01,  0.0000000e+00,  2.9924560e+00,  0.0000000e+00,  0.0000000e+00
       1,  2.3388178e+02,  0.0000000e+00,  0.0000000e+00,  2.0969200e-01,  2.1814332e+02,  8.2808010e+00
       2,  3.8756971e+01,  0.0000000e+00,  0.0000000e+00,  2.0663400e-01,  2.0414568e+01,  9.1057130e+00
       3,  3.5358707e+01,  0.0000000e+00,  0.0000000e+00,  2.0643700e-01,  1.5102553e+01,  9.9272160e+00
       4,  3.1996654e+01,  0.0000000e+00,  0.0000000e+00,  2.0690000e-01,  1.1973061e+01,  1.0276591e+01
       5,  2.9800959e+01,  0.0000000e+00,  0.0000000e+00,  2.0724200e-01,  9.4559630e+00,  1.0252037e+01
       6,  2.8603381e+01,  0.0000000e+00,  0.0000000e+00,  2.0736000e-01,  8.2837310e+00,  1.0235849e+01
       7,  2.8809560e+01,  0.0000000e+00,  0.0000000e+00,  2.0796300e-01,  8.4321870e+00,  1.0279316e+01
       8,  2.9751985e+01,  0.0000000e+00,  0.0000000e+00,  2.0836900e-01,  9.1914820e+00,  1.0434738e+01
       9,  2.8837207e+01,  0.0000000e+00,  0.0000000e+00,  2.0837200e-01,  8.2606130e+00,  1.0462519e+01
      10,  2.8938233e+01,  0.0000000e+00,  0.0000000e+00,  2.0916800e-01,  8.4070680e+00,  1.0375577e+01
      11,  2.8984408e+01,  0.0000000e+00,  0.0000000e+00,  2.0887700e-01,  8.4958310e+00,  1.0343322e+01
      12,  2.8979759e+01,  0.0000000e+00,  0.0000000e+00,  2.0876100e-01,  8.4010880e+00,  1.0431954e+01
      13,  2.8912160e+01,  0.0000000e+00,  0.0000000e+00,  2.0784700e-01,  8.3880240e+00,  1.0371537e+01
      14,  2.9024212e+01,  0.0000000e+00,  0.0000000e+00,  2.0804600e-01,  8.2805280e+00,  1.0365921e+01
      15,  2.9072108e+01,  0.0000000e+00,  0.0000000e+00,  2.0991900e-01,  8.3156570e+00,  1.0407814e+01
      16,  2.8859093e+01,  0.0000000e+00,  0.0000000e+00,  2.0953000e-01,  8.0680100e+00,  1.0395850e+01
      17,  2.9230035e+01,  0.0000000e+00,  0.0000000e+00,  2.0948600e-01,  8.4758840e+00,  1.0378759e+01
      18,  2.8959598e+01,  0.0000000e+00,  0.0000000e+00,  2.0976800e-01,  8.1695030e+00,  1.0418555e+01
      19,  2.8753934e+01,  0.0000000e+00,  0.0000000e+00,  2.1103400e-01,  7.8998650e+00,  1.0446549e+01
      20,  2.8214615e+01,  0.0000000e+00,  0.0000000e+00,  2.0979600e-01,  7.6121070e+00,  1.0434727e+01
      21,  2.8240409e+01,  0.0000000e+00,  0.0000000e+00,  2.3017600e-01,  7.7051320e+00,  1.0368214e+01
      22,  2.8408562e+01,  0.0000000e+00,  0.0000000e+00,  2.1047400e-01,  7.8347540e+00,  1.0402008e+01
      23,  2.8184234e+01,  0.0000000e+00,  0.0000000e+00,  2.1061100e-01,  7.6371000e+00,  1.0395994e+01
      24,  2.8161299e+01,  0.0000000e+00,  0.0000000e+00,  2.1074900e-01,  7.6264030e+00,  1.0386597e+01
      25,  2.8190119e+01,  0.0000000e+00,  0.0000000e+00,  2.1113000e-01,  8.0079060e+00,  1.0388226e+01
      26,  2.7896024e+01,  0.0000000e+00,  0.0000000e+00,  2.1069000e-01,  7.7107410e+00,  1.0393719e+01
      27,  2.7892717e+01,  0.0000000e+00,  0.0000000e+00,  2.1099400e-01,  7.7113030e+00,  1.0404777e+01
      28,  2.7150285e+01,  0.0000000e+00,  0.0000000e+00,  2.1050000e-01,  6.9656240e+00,  1.0404789e+01
      29,  2.7907194e+01,  0.0000000e+00,  0.0000000e+00,  2.1086900e-01,  7.7124250e+00,  1.0407797e+01
      30,  2.7868183e+01,  0.0000000e+00,  0.0000000e+00,  2.1054900e-01,  7.6814670e+00,  1.0408442e+01
      31,  2.7736766e+01,  0.0000000e+00,  0.0000000e+00,  2.1052700e-01,  7.5325980e+00,  1.0419082e+01
      32,  2.7723719e+01,  0.0000000e+00,  0.0000000e+00,  2.1192700e-01,  7.5390550e+00,  1.0408504e+01
      33,  2.7685472e+01,  0.0000000e+00,  0.0000000e+00,  2.1067900e-01,  7.4515920e+00,  1.0407045e+01
      34,  2.7184209e+01,  0.0000000e+00,  0.0000000e+00,  2.1050000e-01,  6.9587030e+00,  1.0407286e+01
      35,  2.7327284e+01,  0.0000000e+00,  0.0000000e+00,  2.1092400e-01,  7.1000120e+00,  1.0404343e+01
      36,  2.7385100e+01,  0.0000000e+00,  0.0000000e+00,  2.1053600e-01,  7.1937460e+00,  1.0409432e+01
      37,  2.7128716e+01,  0.0000000e+00,  0.0000000e+00,  2.1061300e-01,  6.9328570e+00,  1.0406003e+01
      38,  2.6547902e+01,  0.0000000e+00,  0.0000000e+00,  2.1057300e-01,  6.9288940e+00,  9.8340000e+00
      39,  2.6541959e+01,  0.0000000e+00,  0.0000000e+00,  2.1275000e-01,  6.9216200e+00,  9.8334910e+00
      40,  2.6561517e+01,  0.0000000e+00,  0.0000000e+00,  2.1206500e-01,  6.9401510e+00,  9.8334520e+00
      41,  2.6656640e+01,  0.0000000e+00,  0.0000000e+00,  2.1092300e-01,  7.0427910e+00,  9.8312700e+00
      42,  2.6537853e+01,  0.0000000e+00,  0.0000000e+00,  2.1095200e-01,  6.9149350e+00,  9.8379970e+00
      43,  2.6507072e+01,  0.0000000e+00,  0.0000000e+00,  2.1160300e-01,  6.8964650e+00,  9.8302220e+00
      44,  2.6810992e+01,  0.0000000e+00,  0.0000000e+00,  2.3009400e-01,  7.1792790e+00,  9.8321010e+00
      45,  2.6136842e+01,  0.0000000e+00,  0.0000000e+00,  2.1078700e-01,  6.5254530e+00,  9.8299290e+00
      46,  2.6112780e+01,  0.0000000e+00,  0.0000000e+00,  2.1086500e-01,  6.4979450e+00,  9.8308320e+00
      47,  2.6789054e+01,  0.0000000e+00,  0.0000000e+00,  2.1091400e-01,  7.1777380e+00,  9.8347730e+00
      48,  2.6238596e+01,  0.0000000e+00,  0.0000000e+00,  2.1110000e-01,  6.6232040e+00,  9.8310410e+00
      49,  2.6148579e+01,  0.0000000e+00,  0.0000000e+00,  2.1093000e-01,  6.5331760e+00,  9.8345470e+00
      50,  2.6361808e+01,  0.0000000e+00,  0.0000000e+00,  2.1097400e-01,  6.7466740e+00,  9.8314590e+00
      51,  2.6489224e+01,  0.0000000e+00,  0.0000000e+00,  2.1135700e-01,  6.8754050e+00,  9.8307250e+00
      52,  2.6104632e+01,  0.0000000e+00,  0.0000000e+00,  2.1094800e-01,  6.4778480e+00,  9.8327670e+00
      53,  2.6064633e+01,  0.0000000e+00,  0.0000000e+00,  2.1083100e-01,  6.4638080e+00,  9.8303420e+00
      54,  2.5746410e+01,  0.0000000e+00,  0.0000000e+00,  2.1083100e-01,  6.1381070e+00,  9.8313030e+00
      55,  2.5987994e+01,  0.0000000e+00,  0.0000000e+00,  2.1116300e-01,  6.3753630e+00,  9.8326170e+00
      56,  2.6091620e+01,  0.0000000e+00,  0.0000000e+00,  2.1171200e-01,  6.4773630e+00,  9.8308930e+00
      57,  2.6077316e+01,  0.0000000e+00,  0.0000000e+00,  2.1076900e-01,  6.4597950e+00,  9.8325550e+00
      58,  2.5966355e+01,  0.0000000e+00,  0.0000000e+00,  2.1091700e-01,  6.3563420e+00,  9.8338370e+00
      59,  2.5997816e+01,  0.0000000e+00,  0.0000000e+00,  2.1086700e-01,  6.3922710e+00,  9.8322220e+00
      60,  2.5789716e+01,  0.0000000e+00,  0.0000000e+00,  2.1095700e-01,  6.1755380e+00,  9.8328410e+00
      61,  2.6231353e+01,  0.0000000e+00,  0.0000000e+00,  2.1192800e-01,  6.6171990e+00,  9.8355810e+00
      62,  2.6000593e+01,  0.0000000e+00,  0.0000000e+00,  2.1087100e-01,  6.3876200e+00,  9.8318520e+00
      63,  2.6109820e+01,  0.0000000e+00,  0.0000000e+00,  2.1080100e-01,  6.2023000e+00,  1.0123213e+01
      64,  2.6155404e+01,  0.0000000e+00,  0.0000000e+00,  2.1075200e-01,  6.2516330e+00,  1.0118968e+01
      65,  2.6009157e+01,  0.0000000e+00,  0.0000000e+00,  2.1159400e-01,  6.1089650e+00,  1.0110680e+01
      66,  2.6149700e+01,  0.0000000e+00,  0.0000000e+00,  2.1090100e-01,  6.2496250e+00,  1.0123154e+01
      67,  2.6296906e+01,  0.0000000e+00,  0.0000000e+00,  2.1104400e-01,  6.1045300e+00,  1.0405870e+01
      68,  2.6433790e+01,  0.0000000e+00,  0.0000000e+00,  2.1077600e-01,  6.2425890e+00,  1.0410289e+01
      69,  2.6285886e+01,  0.0000000e+00,  0.0000000e+00,  2.1084200e-01,  6.0970150e+00,  1.0408553e+01
      70,  2.6200776e+01,  0.0000000e+00,  0.0000000e+00,  2.1077300e-01,  6.0037850e+00,  1.0406964e+01
      71,  2.6019539e+01,  0.0000000e+00,  0.0000000e+00,  2.1074600e-01,  5.8315570e+00,  1.0405927e+01
      72,  2.6307590e+01,  0.0000000e+00,  0.0000000e+00,  2.1173700e-01,  6.1129860e+00,  1.0410920e+01
      73,  2.7047707e+01,  0.0000000e+00,  0.0000000e+00,  2.1076500e-01,  6.8613430e+00,  1.0405725e+01
      74,  2.6488883e+01,  0.0000000e+00,  0.0000000e+00,  2.1090100e-01,  6.2777550e+00,  1.0415640e+01
      75,  2.6405735e+01,  0.0000000e+00,  0.0000000e+00,  2.1053300e-01,  6.2233760e+00,  1.0406846e+01
      76,  2.5772566e+01,  0.0000000e+00,  0.0000000e+00,  2.1079900e-01,  5.5840140e+00,  1.0407173e+01
      77,  2.6190105e+01,  0.0000000e+00,  0.0000000e+00,  2.1110200e-01,  6.0003920e+00,  1.0410856e+01
      78,  2.7042241e+01,  0.0000000e+00,  0.0000000e+00,  2.1085500e-01,  6.8521430e+00,  1.0405472e+01
      79,  2.6281509e+01,  0.0000000e+00,  0.0000000e+00,  2.1084100e-01,  6.0880090e+00,  1.0416108e+01
      80,  2.6264343e+01,  0.0000000e+00,  0.0000000e+00,  2.1173000e-01,  6.0817480e+00,  1.0408198e+01
      81,  2.6551371e+01,  0.0000000e+00,  0.0000000e+00,  2.1094200e-01,  6.3560560e+00,  1.0405415e+01
      82,  2.6180007e+01,  0.0000000e+00,  0.0000000e+00,  2.1094600e-01,  5.9920000e+00,  1.0405912e+01
      83,  2.6413188e+01,  0.0000000e+00,  0.0000000e+00,  2.0911700e-01,  6.2191580e+00,  1.0407241e+01
      84,  2.6551703e+01,  0.0000000e+00,  0.0000000e+00,  2.1076800e-01,  6.3663940e+00,  1.0405159e+01
      85,  2.6567057e+01,  0.0000000e+00,  0.0000000e+00,  2.1072200e-01,  6.3763180e+00,  1.0405556e+01
      86,  2.6278106e+01,  0.0000000e+00,  0.0000000e+00,  2.1078900e-01,  6.0644450e+00,  1.0414906e+01
      87,  2.6087616e+01,  0.0000000e+00,  0.0000000e+00,  2.1060100e-01,  5.9003770e+00,  1.0406793e+01
      88,  2.5820315e+01,  0.0000000e+00,  0.0000000e+00,  2.1181400e-01,  5.6331440e+00,  1.0405758e+01
      89,  2.6271238e+01,  0.0000000e+00,  0.0000000e+00,  2.1088700e-01,  6.0833820e+00,  1.0405821e+01
      90,  2.6269853e+01,  0.0000000e+00,  0.0000000e+00,  2.1065000e-01,  6.0726100e+00,  1.0401056e+01
      91,  2.6125413e+01,  0.0000000e+00,  0.0000000e+00,  2.1087300e-01,  5.9387640e+00,  1.0407703e+01
      92,  2.6127840e+01,  0.0000000e+00,  0.0000000e+00,  2.1198800e-01,  5.9308060e+00,  1.0406210e+01
      93,  2.6158527e+01,  0.0000000e+00,  0.0000000e+00,  2.1177200e-01,  5.9643800e+00,  1.0405921e+01
      94,  2.6169593e+01,  0.0000000e+00,  0.0000000e+00,  2.1095300e-01,  5.9725370e+00,  1.0405731e+01
      95,  2.6004554e+01,  0.0000000e+00,  0.0000000e+00,  2.1065300e-01,  5.8117270e+00,  1.0406546e+01
