t, velocity, pressure, k, omega, wall_distance
 1.4280000e-04,  7.3440117e+01,  7.0028011e+03,  6.4985996e+03,  7.0027998e+03,  7.0028011e+03
 2.8560000e-04,  3.4028550e+00,  1.0589586e+06,  5.0581824e+03,  2.7957580e+03,  0.0000000e+00
 4.2840000e-04,  5.0466543e-01,  4.8875411e+04,  3.6149918e+03,  2.2549428e+03,  0.0000000e+00
 5.7120000e-04,  3.8895089e-01,  1.5502730e+03,  2.7344873e+03,  1.8508848e+03,  0.0000000e+00
 7.1400000e-04,  3.6345444e-01,  1.1600651e+03,  2.1628336e+03,  1.5495910e+03,  0.0000000e+00
 8.5680000e-04,  3.4688457e-01,  9.3252278e+02,  1.7709372e+03,  1.3218370e+03,  0.0000000e+00
 9.9960000e-04,  3.3310633e-01,  7.6335694e+02,  1.4897059e+03,  1.1463201e+03,  0.0000000e+00
 1.1424000e-03,  3.2102721e-01,  6.5320348e+02,  1.2801068e+03,  1.0083009e+03,  0.0000000e+00
 1.2852000e-03,  3.1042939e-01,  5.6568679e+02,  1.1189296e+03,  8.9767345e+02,  0.0000000e+00
 1.4280000e-03,  3.0106250e-01,  4.9587776e+02,  9.9172061e+02,  8.0744905e+02,  0.0000000e+00
 1.5708000e-03,  2.9305027e-01,  4.4930123e+02,  8.8910596e+02,  7.3271682e+02,  0.0000000e+00
 1.7136000e-03,  2.8624579e-01,  4.0205879e+02,  8.0478686e+02,  6.6996218e+02,  0.0000000e+00
 1.8564000e-03,  2.8042865e-01,  3.6606342e+02,  7.3439772e+02,  6.1662256e+02,  0.0000000e+00
 1.9992000e-03,  2.7516153e-01,  3.3583132e+02,  6.7482978e+02,  5.7079580e+02,  0.0000000e+00
 2.1420000e-03,  2.7041092e-01,  3.1027225e+02,  6.2381595e+02,  5.3104610e+02,  0.0000000e+00
 2.2848000e-03,  2.6620596e-01,  2.8850437e+02,  5.7966768e+02,  4.9627276e+02,  0.0000000e+00
 2.4276000e-03,  2.6241164e-01,  2.6842569e+02,  5.4110362e+02,  4.6561993e+02,  0.0000000e+00
 2.5704000e-03,  2.5894470e-01,  2.5139666e+02,  5.0713512e+02,  4.3841340e+02,  0.0000000e+00
 2.7132000e-03,  2.5560232e-01,  2.3564619e+02,  4.7698798e+02,  4.1411568e+02,  0.0000000e+00
 2.8560000e-03,  2.5250502e-01,  2.2112230e+02,  4.5004797e+02,  3.9229358e+02,  0.0000000e+00
 2.9988000e-03,  2.4961487e-01,  2.0762210e+02,  4.2582222e+02,  3.7259447e+02,  0.0000000e+00
 3.1416000e-03,  2.4692061e-01,  1.9497444e+02,  4.0391132e+02,  3.5472861e+02,  0.0000000e+00
 3.2844000e-03,  2.4428400e-01,  1.8279635e+02,  3.8398880e+02,  3.3845594e+02,  0.0000000e+00
 3.4272000e-03,  2.4178614e-01,  1.7044285e+02,  3.6578587e+02,  3.2357599e+02,  0.0000000e+00
 3.5700000e-03,  2.3943351e-01,  1.5585953e+02,  3.4907985e+02,  3.0992013e+02,  0.0000000e+00
 3.7128000e-03,  2.3718922e-01,  1.5165463e+02,  3.3368517e+02,  2.9734556e+02,  0.0000000e+00
 3.8556000e-03,  2.3498066e-01,  1.1498541e+02,  3.1944639e+02,  2.8573060e+02,  0.0000000e+00
 3.9984000e-03,  2.3285829e-01,  1.6271259e+02,  3.0623262e+02,  2.7497095e+02,  0.0000000e+00
 4.1412000e-03,  2.3084137e-01,  6.9262528e+01,  2.9393314e+02,  2.6497676e+02,  0.0000000e+00
 4.2840000e-03,  2.2891504e-01,  1.5452443e+02,  2.8245371e+02,  2.5567019e+02,  0.0000000e+00
 4.4268000e-03,  2.2703555e-01,  4.9160752e+01,  2.7171347e+02,  2.4698351e+02,  0.0000000e+00
 4.5696000e-03,  2.2515972e-01,  9.4581018e+01,  2.6164284e+02,  2.3885751e+02,  0.0000000e+00
 4.7124000e-03,  2.2337223e-01,  4.2445037e+01,  2.5218139e+02,  2.3124023e+02,  0.0000000e+00
 4.8552000e-03,  2.2166829e-01,  6.5185336e+01,  2.4327645e+02,  2.2408587e+02,  0.0000000e+00
 4.9980000e-03,  2.2003567e-01,  3.6127981e+01,  2.3488162e+02,  2.1735393e+02,  0.0000000e+00
 5.1408000e-03,  2.1846485e-01,  3.2972599e+01,  2.2695569e+02,  2.1100846e+02,  0.0000000e+00
 5.2836000e-03,  2.1690558e-01,  3.2332564e+01,  2.1946182e+02,  2.0501744e+02,  0.0000000e+00
 5.4264000e-03,  2.1536555e-01,  5.3060589e+01,  2.1236708e+02,  1.9935227e+02,  0.0000000e+00
 5.5692000e-03,  2.1388195e-01,  9.4545813e+01,  2.0564181e+02,  1.9398731e+02,  0.0000000e+00
 5.7120000e-03,  2.1245912e-01,  5.4626029e+01,  1.9925914e+02,  1.8889955e+02,  0.0000000e+00
 5.8548000e-03,  2.1111511e-01,  1.3727336e+02,  1.9319457e+02,  1.8406823e+02,  0.0000000e+00
 5.9976000e-03,  2.0984535e-01,  7.1897604e+01,  1.8742578e+02,  1.7947460e+02,  0.0000000e+00
