 iteration, total, mesh processing, checkpoint/restart, post-processing, linear solvers, gradients reconstruction
       0,  1.0201036e+02,  5.2357659e+01,  0.0000000e+00,  2.5015363e+01,  0.0000000e+00,  5.6468200e-01
       1,  2.9193700e+02,  0.0000000e+00,  0.0000000e+00,  8.2082000e-02,  2.3880153e+02,  3.8281285e+01
       2,  1.6193232e+02,  0.0000000e+00,  0.0000000e+00,  7.4440000e-02,  1.1766539e+02,  3.5991343e+01
       3,  1.5181704e+02,  0.0000000e+00,  0.0000000e+00,  7.4548000e-02,  1.0447757e+02,  3.9319382e+01
       4,  1.2422006e+02,  0.0000000e+00,  0.0000000e+00,  7.4547000e-02,  7.5123286e+01,  4.1217271e+01
       5,  1.0829784e+02,  0.0000000e+00,  0.0000000e+00,  7.4642000e-02,  6.0972329e+01,  3.9242978e+01
       6,  9.0342401e+01,  0.0000000e+00,  0.0000000e+00,  7.4669000e-02,  4.3412857e+01,  3.8636265e+01
       7,  8.1207835e+01,  0.0000000e+00,  0.0000000e+00,  7.4516000e-02,  3.3205525e+01,  3.9612475e+01
       8,  7.8010740e+01,  0.0000000e+00,  0.0000000e+00,  7.4376000e-02,  2.9535674e+01,  4.0225295e+01
       9,  7.8076965e+01,  0.0000000e+00,  0.0000000e+00,  7.4456000e-02,  3.0017628e+01,  3.9326433e+01
      10,  7.8030459e+01,  0.0000000e+00,  0.0000000e+00,  7.4080000e-02,  3.0343736e+01,  3.9784875e+01
      11,  7.6994931e+01,  0.0000000e+00,  0.0000000e+00,  7.4012000e-02,  3.1112375e+01,  3.7722602e+01
      12,  7.8333344e+01,  0.0000000e+00,  0.0000000e+00,  7.3886000e-02,  3.0552505e+01,  3.9334817e+01
      13,  7.9001450e+01,  0.0000000e+00,  0.0000000e+00,  7.3749000e-02,  3.1053665e+01,  4.0164478e+01
      14,  7.8925733e+01,  0.0000000e+00,  0.0000000e+00,  7.3742000e-02,  3.0851500e+01,  3.9972769e+01
      15,  7.5690207e+01,  0.0000000e+00,  0.0000000e+00,  7.3516000e-02,  2.9081954e+01,  3.7885764e+01
      16,  7.8191580e+01,  0.0000000e+00,  0.0000000e+00,  7.3527000e-02,  3.1054159e+01,  3.9439266e+01
      17,  7.4284989e+01,  0.0000000e+00,  0.0000000e+00,  7.3484000e-02,  2.7677834e+01,  3.9099651e+01
      18,  7.8288257e+01,  0.0000000e+00,  0.0000000e+00,  7.3498000e-02,  3.0359290e+01,  3.9961599e+01
      19,  7.3224560e+01,  0.0000000e+00,  0.0000000e+00,  7.3592000e-02,  2.6207083e+01,  3.9145345e+01
      20,  7.5495523e+01,  0.0000000e+00,  0.0000000e+00,  7.3486000e-02,  2.8089839e+01,  3.8997091e+01
      21,  7.2897743e+01,  0.0000000e+00,  0.0000000e+00,  7.3811000e-02,  2.5937569e+01,  3.8632873e+01
      22,  7.2684113e+01,  0.0000000e+00,  0.0000000e+00,  7.3923000e-02,  2.5247736e+01,  3.9594879e+01
      23,  7.3334896e+01,  0.0000000e+00,  0.0000000e+00,  7.3937000e-02,  2.5584477e+01,  3.9703759e+01
      24,  7.9824275e+01,  0.0000000e+00,  0.0000000e+00,  7.3962000e-02,  2.9973953e+01,  4.0813230e+01
      25,  7.6214363e+01,  0.0000000e+00,  0.0000000e+00,  7.3960000e-02,  2.9244929e+01,  3.8842149e+01
      26,  7.5607717e+01,  0.0000000e+00,  0.0000000e+00,  7.4095000e-02,  2.7732967e+01,  3.9353435e+01
      27,  7.7215389e+01,  0.0000000e+00,  0.0000000e+00,  7.3945000e-02,  2.8902299e+01,  4.0042840e+01
      28,  7.7787457e+01,  0.0000000e+00,  0.0000000e+00,  7.4051000e-02,  2.9624541e+01,  4.0076922e+01
      29,  7.6949853e+01,  0.0000000e+00,  0.0000000e+00,  7.3843000e-02,  2.9056301e+01,  4.0286095e+01
      30,  7.8025414e+01,  0.0000000e+00,  0.0000000e+00,  7.6428000e-02,  3.0028032e+01,  3.9883470e+01
      31,  7.8189632e+01,  0.0000000e+00,  0.0000000e+00,  7.3812000e-02,  2.9819456e+01,  4.0414895e+01
