t, velocity, pressure, k, omega, wall_distance
 1.0000000e-03,  2.3721842e+01,  1.0000000e+03,  9.2807337e+02,  9.9948481e+02,  1.0000000e+03
 2.0000000e-03,  3.8967955e+00,  6.1551925e+02,  1.2193902e+01,  9.0504312e+02,  0.0000000e+00
 3.0000000e-03,  2.0150041e-01,  1.6649465e+06,  1.2061187e+01,  6.2507119e+02,  0.0000000e+00
 4.0000000e-03,  1.1380533e-01,  1.3230882e+03,  1.1928201e+01,  3.3590509e+02,  0.0000000e+00
 5.0000000e-03,  8.9692105e-02,  5.3072862e+02,  1.1798245e+01,  1.1831162e+02,  0.0000000e+00
 6.0000000e-03,  8.1869136e-02,  1.1199446e+02,  1.1671048e+01,  2.5545163e+01,  0.0000000e+00
 7.0000000e-03,  7.8135470e-02,  6.0745513e+01,  1.1546512e+01,  1.0559739e+01,  0.0000000e+00
 8.0000000e-03,  7.5816610e-02,  3.9758343e+01,  1.1424562e+01,  9.1917824e+00,  0.0000000e+00
 9.0000000e-03,  7.4119768e-02,  2.8924095e+01,  1.1305123e+01,  8.8400645e+00,  0.0000000e+00
 1.0000000e-02,  7.2701801e-02,  2.1826567e+01,  1.1188124e+01,  8.6387207e+00,  0.0000000e+00
 1.1000000e-02,  7.1523486e-02,  1.7174032e+01,  1.1073503e+01,  8.4788079e+00,  0.0000000e+00
 1.2000000e-02,  7.0473360e-02,  1.4177778e+01,  1.0961184e+01,  8.3381470e+00,  0.0000000e+00
 1.3000000e-02,  6.9517081e-02,  1.2154765e+01,  1.0851090e+01,  8.2091011e+00,  0.0000000e+00
 1.4000000e-02,  6.8623361e-02,  1.0804219e+01,  1.0743164e+01,  8.0882320e+00,  0.0000000e+00
 1.5000000e-02,  6.7782089e-02,  9.7713779e+00,  1.0637343e+01,  7.9734312e+00,  0.0000000e+00
 1.6000000e-02,  6.6941082e-02,  8.9902303e+00,  1.0533574e+01,  7.8633902e+00,  0.0000000e+00
 1.7000000e-02,  6.6109198e-02,  8.2411433e+00,  1.0431802e+01,  7.7571626e+00,  0.0000000e+00
 1.8000000e-02,  6.5322929e-02,  8.1503340e+00,  1.0331958e+01,  7.6541661e+00,  0.0000000e+00
 1.9000000e-02,  6.4579019e-02,  7.2861243e+00,  1.0233981e+01,  7.5539916e+00,  0.0000000e+00
 2.0000000e-02,  6.3869550e-02,  7.2092596e+00,  1.0137815e+01,  7.4563698e+00,  0.0000000e+00
 2.1000000e-02,  6.3192193e-02,  6.8623858e+00,  1.0043405e+01,  7.3610722e+00,  0.0000000e+00
 2.2000000e-02,  6.2541261e-02,  6.5716507e+00,  9.9507011e+00,  7.2679287e+00,  0.0000000e+00
 2.3000000e-02,  6.1910602e-02,  6.2826320e+00,  9.8596614e+00,  7.1767985e+00,  0.0000000e+00
 2.4000000e-02,  6.1304607e-02,  6.5510141e+00,  9.7702370e+00,  7.0875641e+00,  0.0000000e+00
 2.5000000e-02,  6.0721817e-02,  5.9559626e+00,  9.6823806e+00,  7.0001520e+00,  0.0000000e+00
 2.6000000e-02,  6.0162995e-02,  5.8895108e+00,  9.5960493e+00,  6.9144947e+00,  0.0000000e+00
