t, velocity, pressure, k, omega, wall_distance
 8.0000000e-04,  1.3091150e+01,  1.2500000e+03,  1.1600000e+03,  1.2499961e+03,  1.2500000e+03
 1.6000000e-03,  8.6055900e-01,  1.4650308e+05,  5.0577291e+03,  9.8542282e+02,  0.0000000e+00
 2.4000000e-03,  3.7490857e-01,  4.2656774e+03,  2.8273285e+03,  8.4448731e+02,  0.0000000e+00
 3.2000000e-03,  2.9121758e-01,  4.2912523e+02,  1.6850765e+03,  6.9264587e+02,  0.0000000e+00
 4.0000000e-03,  2.3237159e-01,  7.7804340e+01,  1.0795244e+03,  5.5536839e+02,  0.0000000e+00
 4.8000000e-03,  2.1851155e-01,  4.3848515e+01,  7.3919426e+02,  4.4535017e+02,  0.0000000e+00
 5.6000000e-03,  2.1365590e-01,  3.7490991e+01,  5.3243382e+02,  3.6221429e+02,  0.0000000e+00
 6.4000000e-03,  2.0856047e-01,  3.4151417e+01,  3.9632918e+02,  3.0032894e+02,  0.0000000e+00
 7.2000000e-03,  2.0399923e-01,  3.1360370e+01,  3.0163347e+02,  2.5389529e+02,  0.0000000e+00
 8.0000000e-03,  1.9967841e-01,  2.8914922e+01,  2.3497542e+02,  2.1843920e+02,  0.0000000e+00
 8.8000000e-03,  1.9559570e-01,  2.6899676e+01,  1.8901408e+02,  1.9081459e+02,  0.0000000e+00
 9.6000000e-03,  1.9151223e-01,  2.5145776e+01,  1.5787331e+02,  1.6885993e+02,  0.0000000e+00
 1.0400000e-02,  1.8754741e-01,  2.4082992e+01,  1.3650761e+02,  1.5108902e+02,  0.0000000e+00
 1.1200000e-02,  1.8367555e-01,  2.3541285e+01,  1.2125316e+02,  1.3646601e+02,  0.0000000e+00
 1.2000000e-02,  1.7987019e-01,  2.3058245e+01,  1.0977471e+02,  1.2425620e+02,  0.0000000e+00
 1.2800000e-02,  1.7635211e-01,  2.2576806e+01,  1.0053319e+02,  1.1392868e+02,  0.0000000e+00
 1.3600000e-02,  1.7300665e-01,  2.2131940e+01,  9.2876339e+01,  1.0509272e+02,  0.0000000e+00
 1.4400000e-02,  1.6981334e-01,  2.1611969e+01,  8.6362660e+01,  9.7455577e+01,  0.0000000e+00
 1.5200000e-02,  1.6665140e-01,  2.1067297e+01,  8.0722605e+01,  9.0794573e+01,  0.0000000e+00
 1.6000000e-02,  1.6352605e-01,  2.0450701e+01,  7.5782283e+01,  8.4937640e+01,  0.0000000e+00
 1.6800000e-02,  1.6045790e-01,  1.9817307e+01,  7.1420240e+01,  7.9750119e+01,  0.0000000e+00
 1.7600000e-02,  1.5745116e-01,  1.9230514e+01,  6.7542917e+01,  7.5125179e+01,  0.0000000e+00
 1.8400000e-02,  1.5449036e-01,  1.8684199e+01,  6.4059179e+01,  7.0977252e+01,  0.0000000e+00
 1.9200000e-02,  1.5159810e-01,  1.8182584e+01,  6.0855651e+01,  6.7237037e+01,  0.0000000e+00
 2.0000000e-02,  1.4881203e-01,  1.7683667e+01,  5.7917669e+01,  6.3847796e+01,  0.0000000e+00
 2.0800000e-02,  1.4609540e-01,  1.7202124e+01,  5.5234104e+01,  6.0762856e+01,  0.0000000e+00
 2.1600000e-02,  1.4347544e-01,  1.6773384e+01,  5.2777355e+01,  5.7943038e+01,  0.0000000e+00
 2.2400000e-02,  1.4095087e-01,  1.6365171e+01,  5.0521767e+01,  5.5355889e+01,  0.0000000e+00
 2.3200000e-02,  1.3854339e-01,  1.5993912e+01,  4.8443942e+01,  5.2973569e+01,  0.0000000e+00
 2.4000000e-02,  1.3625651e-01,  1.5623932e+01,  4.6524270e+01,  5.0772863e+01,  0.0000000e+00
 2.4800000e-02,  1.3406707e-01,  1.5296634e+01,  4.4745892e+01,  4.8733711e+01,  0.0000000e+00
 2.5600000e-02,  1.3203641e-01,  1.4971444e+01,  4.3094919e+01,  4.6838855e+01,  0.0000000e+00
 2.6400000e-02,  1.3012473e-01,  1.4649224e+01,  4.1557607e+01,  4.5073558e+01,  0.0000000e+00
 2.7200000e-02,  1.2834568e-01,  1.4327869e+01,  4.0121853e+01,  4.3424855e+01,  0.0000000e+00
 2.8000000e-02,  1.2668137e-01,  1.4003097e+01,  3.8775765e+01,  4.1881648e+01,  0.0000000e+00
 2.8800000e-02,  1.2508647e-01,  1.3693554e+01,  3.7511109e+01,  4.0434142e+01,  0.0000000e+00
 2.9600000e-02,  1.2354117e-01,  1.3403358e+01,  3.6315316e+01,  3.9073524e+01,  0.0000000e+00
 3.0400000e-02,  1.2205482e-01,  1.3122803e+01,  3.5189834e+01,  3.7792207e+01,  0.0000000e+00
 3.1200000e-02,  1.2063782e-01,  1.2851146e+01,  3.4130898e+01,  3.6583274e+01,  0.0000000e+00
 3.2000000e-02,  1.1926339e-01,  1.2600933e+01,  3.3132442e+01,  3.5440747e+01,  0.0000000e+00
 3.2800000e-02,  1.1792238e-01,  1.2351942e+01,  3.2189152e+01,  3.4359263e+01,  0.0000000e+00
 3.3600000e-02,  1.1660208e-01,  1.2112563e+01,  3.1296451e+01,  3.3333958e+01,  0.0000000e+00
 3.4400000e-02,  1.1529834e-01,  1.1858616e+01,  3.0450441e+01,  3.2360548e+01,  0.0000000e+00
 3.5200000e-02,  1.1401229e-01,  1.1598722e+01,  2.9647756e+01,  3.1435107e+01,  0.0000000e+00
 3.6000000e-02,  1.1275417e-01,  1.1418583e+01,  2.8884739e+01,  3.0554166e+01,  0.0000000e+00
 3.6800000e-02,  1.1152921e-01,  1.1212330e+01,  2.8158863e+01,  2.9714631e+01,  0.0000000e+00
 3.7600000e-02,  1.1034601e-01,  1.0993558e+01,  2.7467778e+01,  2.8913586e+01,  0.0000000e+00
 3.8400000e-02,  1.0919920e-01,  1.0810911e+01,  2.6809454e+01,  2.8148502e+01,  0.0000000e+00
 3.9200000e-02,  1.0809083e-01,  1.0646837e+01,  2.6182073e+01,  2.7416895e+01,  0.0000000e+00
 4.0000000e-02,  1.0701090e-01,  1.0488280e+01,  2.5583781e+01,  2.6716651e+01,  0.0000000e+00
 4.0800000e-02,  1.0596157e-01,  1.0336711e+01,  2.5012682e+01,  2.6045858e+01,  0.0000000e+00
 4.1600000e-02,  1.0494632e-01,  1.0208290e+01,  2.4466788e+01,  2.5402615e+01,  0.0000000e+00
 4.2400000e-02,  1.0395692e-01,  1.0068371e+01,  2.3944160e+01,  2.4785293e+01,  0.0000000e+00
 4.3200000e-02,  1.0299133e-01,  9.9533759e+00,  2.3442839e+01,  2.4192295e+01,  0.0000000e+00
 4.4000000e-02,  1.0204654e-01,  9.8255424e+00,  2.2960724e+01,  2.3622230e+01,  0.0000000e+00
 4.4800000e-02,  1.0114972e-01,  9.7173073e+00,  2.2497786e+01,  2.3073848e+01,  0.0000000e+00
 4.5600000e-02,  1.0029536e-01,  9.5928749e+00,  2.2053407e+01,  2.2546529e+01,  0.0000000e+00
 4.6400000e-02,  9.9466418e-02,  9.4743574e+00,  2.1626474e+01,  2.2037599e+01,  0.0000000e+00
 4.7200000e-02,  9.8665505e-02,  9.3540891e+00,  2.1215912e+01,  2.1547129e+01,  0.0000000e+00
 4.8000000e-02,  9.7892005e-02,  9.2563330e+00,  2.0820761e+01,  2.1073951e+01,  0.0000000e+00
 4.8800000e-02,  9.7147617e-02,  9.1382893e+00,  2.0440203e+01,  2.0617258e+01,  0.0000000e+00
 4.9600000e-02,  9.6428092e-02,  9.0345937e+00,  2.0073442e+01,  2.0176054e+01,  0.0000000e+00
 5.0400000e-02,  9.5726121e-02,  8.9380084e+00,  1.9719773e+01,  1.9749714e+01,  0.0000000e+00
 5.1200000e-02,  9.5042718e-02,  8.8330626e+00,  1.9378554e+01,  1.9337342e+01,  0.0000000e+00
 5.2000000e-02,  9.4377686e-02,  8.7366664e+00,  1.9049191e+01,  1.8938313e+01,  0.0000000e+00
 5.2800000e-02,  9.3735739e-02,  8.6385412e+00,  1.8731066e+01,  1.8552159e+01,  0.0000000e+00
 5.3600000e-02,  9.3112209e-02,  8.5415314e+00,  1.8423634e+01,  1.8178302e+01,  0.0000000e+00
 5.4400000e-02,  9.2506959e-02,  8.4467641e+00,  1.8126422e+01,  1.7817314e+01,  0.0000000e+00
 5.5200000e-02,  9.1916902e-02,  8.3526785e+00,  1.7838989e+01,  1.7463499e+01,  0.0000000e+00
 5.6000000e-02,  9.1344588e-02,  8.2659630e+00,  1.7560920e+01,  1.7122786e+01,  0.0000000e+00
 5.6800000e-02,  9.0790111e-02,  8.1778952e+00,  1.7291780e+01,  1.6792306e+01,  0.0000000e+00
 5.7600000e-02,  9.0252085e-02,  8.0838823e+00,  1.7031186e+01,  1.6471539e+01,  0.0000000e+00
 5.8400000e-02,  8.9723845e-02,  8.0052696e+00,  1.6778765e+01,  1.6160171e+01,  0.0000000e+00
 5.9200000e-02,  8.9204790e-02,  7.9292260e+00,  1.6534180e+01,  1.5857648e+01,  0.0000000e+00
 6.0000000e-02,  8.8697895e-02,  7.8436272e+00,  1.6297083e+01,  1.5563646e+01,  0.0000000e+00
 6.0800000e-02,  8.8200693e-02,  7.7727509e+00,  1.6067122e+01,  1.5277951e+01,  0.0000000e+00
